year,month,day,day_pillar,month_pillar,year_pillar,lunar_year,lunar_month,lunar_day,is_leap_month,solar_term_hanja,solar_term_korean,term_time,term_time_seoul_lmt,term_time_utc
1901,1,29,丁未,己丑,庚子,1900,12,10,,,,,,
1901,1,30,戊申,己丑,庚子,1900,12,11,,,,,,
1901,1,31,己酉,己丑,庚子,1900,12,12,,,,,,
1901,2,1,庚戌,己丑,庚子,1900,12,13,,,,,,
1901,2,2,辛亥,己丑,庚子,1900,12,14,,,,,,
1901,2,3,壬子,己丑,庚子,1900,12,15,,,,,,
1901,2,4,癸丑,庚寅,辛丑,1900,12,16,,立春,입춘,190102042039,190102042007,190102041139
1901,2,5,甲寅,庚寅,辛丑,1900,12,17,,,,,,
1901,2,6,乙卯,庚寅,辛丑,1900,12,18,,,,,,
1901,2,7,丙辰,庚寅,辛丑,1900,12,19,,,,,,
1901,2,8,丁巳,庚寅,辛丑,1900,12,20,,,,,,
1901,2,9,戊午,庚寅,辛丑,1900,12,21,,,,,,
1901,2,10,己未,庚寅,辛丑,1900,12,22,,,,,,
1901,2,11,庚申,庚寅,辛丑,1900,12,23,,,,,,
1901,2,12,辛酉,庚寅,辛丑,1900,12,24,,,,,,
1901,2,13,壬戌,庚寅,辛丑,1900,12,25,,,,,,
1901,2,14,癸亥,庚寅,辛丑,1900,12,26,,,,,,
1901,2,15,甲子,庚寅,辛丑,1900,12,27,,,,,,
1901,2,16,乙丑,庚寅,辛丑,1900,12,28,,,,,,
1901,2,17,丙寅,庚寅,辛丑,1900,12,29,,,,,,
1901,2,18,丁卯,庚寅,辛丑,1900,12,30,,,,,,
1901,2,19,戊辰,庚寅,辛丑,1901,1,1,,雨水,우수,190102191644,190102191612,190102190744
1901,2,20,己巳,庚寅,辛丑,1901,1,2,,,,,,
1901,2,21,庚午,庚寅,辛丑,1901,1,3,,,,,,
1901,2,22,辛未,庚寅,辛丑,1901,1,4,,,,,,
1901,2,23,壬申,庚寅,辛丑,1901,1,5,,,,,,
1901,2,24,癸酉,庚寅,辛丑,1901,1,6,,,,,,
1901,2,25,甲戌,庚寅,辛丑,1901,1,7,,,,,,
1901,2,26,乙亥,庚寅,辛丑,1901,1,8,,,,,,
1901,2,27,丙子,庚寅,辛丑,1901,1,9,,,,,,
1901,2,28,丁丑,庚寅,辛丑,1901,1,10,,,,,,
1901,3,1,戊寅,庚寅,辛丑,1901,1,11,,,,,,
1901,3,2,己卯,庚寅,辛丑,1901,1,12,,,,,,
1901,3,3,庚辰,庚寅,辛丑,1901,1,13,,,,,,
1901,3,4,辛巳,庚寅,辛丑,1901,1,14,,,,,,
1901,3,5,壬午,庚寅,辛丑,1901,1,15,,,,,,
1901,3,6,癸未,辛卯,辛丑,1901,1,16,,驚蟄,경칩,190103061510,190103061438,190103060610
1901,3,7,甲申,辛卯,辛丑,1901,1,17,,,,,,
1901,3,8,乙酉,辛卯,辛丑,1901,1,18,,,,,,
1901,3,9,丙戌,辛卯,辛丑,1901,1,19,,,,,,
1901,3,10,丁亥,辛卯,辛丑,1901,1,20,,,,,,
1901,3,11,戊子,辛卯,辛丑,1901,1,21,,,,,,
1901,3,12,己丑,辛卯,辛丑,1901,1,22,,,,,,
1901,3,13,庚寅,辛卯,辛丑,1901,1,23,,,,,,
1901,3,14,辛卯,辛卯,辛丑,1901,1,24,,,,,,
1901,3,15,壬辰,辛卯,辛丑,1901,1,25,,,,,,
1901,3,16,癸巳,辛卯,辛丑,1901,1,26,,,,,,
1901,3,17,甲午,辛卯,辛丑,1901,1,27,,,,,,
1901,3,18,乙未,辛卯,辛丑,1901,1,28,,,,,,
1901,3,19,丙申,辛卯,辛丑,1901,1,29,,,,,,
1901,3,20,丁酉,辛卯,辛丑,1901,2,1,,,,,,
1901,3,21,戊戌,辛卯,辛丑,1901,2,2,,春分,춘분,190103211622,190103211550,190103210722
1901,3,22,己亥,辛卯,辛丑,1901,2,3,,,,,,
1901,3,23,庚子,辛卯,辛丑,1901,2,4,,,,,,
1901,3,24,辛丑,辛卯,辛丑,1901,2,5,,,,,,
1901,3,25,壬寅,辛卯,辛丑,1901,2,6,,,,,,
1901,3,26,癸卯,辛卯,辛丑,1901,2,7,,,,,,
1901,3,27,甲辰,辛卯,辛丑,1901,2,8,,,,,,
1901,3,28,乙巳,辛卯,辛丑,1901,2,9,,,,,,
1901,3,29,丙午,辛卯,辛丑,1901,2,10,,,,,,
1901,3,30,丁未,辛卯,辛丑,1901,2,11,,,,,,
1901,3,31,戊申,辛卯,辛丑,1901,2,12,,,,,,
1901,4,1,己酉,辛卯,辛丑,1901,2,13,,,,,,
1901,4,2,庚戌,辛卯,辛丑,1901,2,14,,,,,,
1901,4,3,辛亥,辛卯,辛丑,1901,2,15,,,,,,
1901,4,4,壬子,辛卯,辛丑,1901,2,16,,,,,,
1901,4,5,癸丑,壬辰,辛丑,1901,2,17,,清明,청명,190104052043,190104052011,190104051143
1901,4,6,甲寅,壬辰,辛丑,1901,2,18,,,,,,
1901,4,7,乙卯,壬辰,辛丑,1901,2,19,,,,,,
1901,4,8,丙辰,壬辰,辛丑,1901,2,20,,,,,,
1901,4,9,丁巳,壬辰,辛丑,1901,2,21,,,,,,
1901,4,10,戊午,壬辰,辛丑,1901,2,22,,,,,,
1901,4,11,己未,壬辰,辛丑,1901,2,23,,,,,,
1901,4,12,庚申,壬辰,辛丑,1901,2,24,,,,,,
1901,4,13,辛酉,壬辰,辛丑,1901,2,25,,,,,,
1901,4,14,壬戌,壬辰,辛丑,1901,2,26,,,,,,
1901,4,15,癸亥,壬辰,辛丑,1901,2,27,,,,,,
1901,4,16,甲子,壬辰,辛丑,1901,2,28,,,,,,
1901,4,17,乙丑,壬辰,辛丑,1901,2,29,,,,,,
1901,4,18,丙寅,壬辰,辛丑,1901,2,30,,,,,,
1901,4,19,丁卯,壬辰,辛丑,1901,3,1,,,,,,
1901,4,20,戊辰,壬辰,辛丑,1901,3,2,,,,,,
1901,4,21,己巳,壬辰,辛丑,1901,3,3,,穀雨,곡우,190104210412,190104210340,190104201912
1901,4,22,庚午,壬辰,辛丑,1901,3,4,,,,,,
1901,4,23,辛未,壬辰,辛丑,1901,3,5,,,,,,
1901,4,24,壬申,壬辰,辛丑,1901,3,6,,,,,,
1901,4,25,癸酉,壬辰,辛丑,1901,3,7,,,,,,
1901,4,26,甲戌,壬辰,辛丑,1901,3,8,,,,,,
1901,4,27,乙亥,壬辰,辛丑,1901,3,9,,,,,,
1901,4,28,丙子,壬辰,辛丑,1901,3,10,,,,,,
1901,4,29,丁丑,壬辰,辛丑,1901,3,11,,,,,,
1901,4,30,戊寅,壬辰,辛丑,1901,3,12,,,,,,
1901,5,1,己卯,壬辰,辛丑,1901,3,13,,,,,,
1901,5,2,庚辰,壬辰,辛丑,1901,3,14,,,,,,
1901,5,3,辛巳,壬辰,辛丑,1901,3,15,,,,,,
1901,5,4,壬午,壬辰,辛丑,1901,3,16,,,,,,
1901,5,5,癸未,壬辰,辛丑,1901,3,17,,,,,,
1901,5,6,甲申,癸巳,辛丑,1901,3,18,,立夏,입하,190105061449,190105061417,190105060549
1901,5,7,乙酉,癸巳,辛丑,1901,3,19,,,,,,
1901,5,8,丙戌,癸巳,辛丑,1901,3,20,,,,,,
1901,5,9,丁亥,癸巳,辛丑,1901,3,21,,,,,,
1901,5,10,戊子,癸巳,辛丑,1901,3,22,,,,,,
1901,5,11,己丑,癸巳,辛丑,1901,3,23,,,,,,
1901,5,12,庚寅,癸巳,辛丑,1901,3,24,,,,,,
1901,5,13,辛卯,癸巳,辛丑,1901,3,25,,,,,,
1901,5,14,壬辰,癸巳,辛丑,1901,3,26,,,,,,
1901,5,15,癸巳,癸巳,辛丑,1901,3,27,,,,,,
1901,5,16,甲午,癸巳,辛丑,1901,3,28,,,,,,
1901,5,17,乙未,癸巳,辛丑,1901,3,29,,,,,,
1901,5,18,丙申,癸巳,辛丑,1901,4,1,,,,,,
1901,5,19,丁酉,癸巳,辛丑,1901,4,2,,,,,,
1901,5,20,戊戌,癸巳,辛丑,1901,4,3,,,,,,
1901,5,21,己亥,癸巳,辛丑,1901,4,4,,,,,,
1901,5,22,庚子,癸巳,辛丑,1901,4,5,,小滿,소만,190105220403,190105220331,190105211903
1901,5,23,辛丑,癸巳,辛丑,1901,4,6,,,,,,
1901,5,24,壬寅,癸巳,辛丑,1901,4,7,,,,,,
1901,5,25,癸卯,癸巳,辛丑,1901,4,8,,,,,,
1901,5,26,甲辰,癸巳,辛丑,1901,4,9,,,,,,
1901,5,27,乙巳,癸巳,辛丑,1901,4,10,,,,,,
1901,5,28,丙午,癸巳,辛丑,1901,4,11,,,,,,
1901,5,29,丁未,癸巳,辛丑,1901,4,12,,,,,,
1901,5,30,戊申,癸巳,辛丑,1901,4,13,,,,,,
1901,5,31,己酉,癸巳,辛丑,1901,4,14,,,,,,
1901,6,1,庚戌,癸巳,辛丑,1901,4,15,,,,,,
1901,6,2,辛亥,癸巳,辛丑,1901,4,16,,,,,,
1901,6,3,壬子,癸巳,辛丑,1901,4,17,,,,,,
1901,6,4,癸丑,癸巳,辛丑,1901,4,18,,,,,,
1901,6,5,甲寅,癸巳,辛丑,1901,4,19,,,,,,
1901,6,6,乙卯,甲午,辛丑,1901,4,20,,芒種,망종,190106061935,190106061903,190106061035
1901,6,7,丙辰,甲午,辛丑,1901,4,21,,,,,,
1901,6,8,丁巳,甲午,辛丑,1901,4,22,,,,,,
1901,6,9,戊午,甲午,辛丑,1901,4,23,,,,,,
1901,6,10,己未,甲午,辛丑,1901,4,24,,,,,,
1901,6,11,庚申,甲午,辛丑,1901,4,25,,,,,,
1901,6,12,辛酉,甲午,辛丑,1901,4,26,,,,,,
1901,6,13,壬戌,甲午,辛丑,1901,4,27,,,,,,
1901,6,14,癸亥,甲午,辛丑,1901,4,28,,,,,,
1901,6,15,甲子,甲午,辛丑,1901,4,29,,,,,,
1901,6,16,乙丑,甲午,辛丑,1901,5,1,,,,,,
1901,6,17,丙寅,甲午,辛丑,1901,5,2,,,,,,
1901,6,18,丁卯,甲午,辛丑,1901,5,3,,,,,,
1901,6,19,戊辰,甲午,辛丑,1901,5,4,,,,,,
1901,6,20,己巳,甲午,辛丑,1901,5,5,,,,,,
1901,6,21,庚午,甲午,辛丑,1901,5,6,,,,,,
1901,6,22,辛未,甲午,辛丑,1901,5,7,,夏至,하지,190106221227,190106221154,190106220327
1901,6,23,壬申,甲午,辛丑,1901,5,8,,,,,,
1901,6,24,癸酉,甲午,辛丑,1901,5,9,,,,,,
1901,6,25,甲戌,甲午,辛丑,1901,5,10,,,,,,
1901,6,26,乙亥,甲午,辛丑,1901,5,11,,,,,,
1901,6,27,丙子,甲午,辛丑,1901,5,12,,,,,,
1901,6,28,丁丑,甲午,辛丑,1901,5,13,,,,,,
1901,6,29,戊寅,甲午,辛丑,1901,5,14,,,,,,
1901,6,30,己卯,甲午,辛丑,1901,5,15,,,,,,
1901,7,1,庚辰,甲午,辛丑,1901,5,16,,,,,,
1901,7,2,辛巳,甲午,辛丑,1901,5,17,,,,,,
1901,7,3,壬午,甲午,辛丑,1901,5,18,,,,,,
1901,7,4,癸未,甲午,辛丑,1901,5,19,,,,,,
1901,7,5,甲申,甲午,辛丑,1901,5,20,,,,,,
1901,7,6,乙酉,甲午,辛丑,1901,5,21,,,,,,
1901,7,7,丙戌,甲午,辛丑,1901,5,22,,,,,,
1901,7,8,丁亥,乙未,辛丑,1901,5,23,,小暑,소서,190107080606,190107080534,190107072106
1901,7,9,戊子,乙未,辛丑,1901,5,24,,,,,,
1901,7,10,己丑,乙未,辛丑,1901,5,25,,,,,,
1901,7,11,庚寅,乙未,辛丑,1901,5,26,,,,,,
1901,7,12,辛卯,乙未,辛丑,1901,5,27,,,,,,
1901,7,13,壬辰,乙未,辛丑,1901,5,28,,,,,,
1901,7,14,癸巳,乙未,辛丑,1901,5,29,,,,,,
1901,7,15,甲午,乙未,辛丑,1901,5,30,,,,,,
1901,7,16,乙未,乙未,辛丑,1901,6,1,,,,,,
1901,7,17,丙申,乙未,辛丑,1901,6,2,,,,,,
1901,7,18,丁酉,乙未,辛丑,1901,6,3,,,,,,
1901,7,19,戊戌,乙未,辛丑,1901,6,4,,,,,,
1901,7,20,己亥,乙未,辛丑,1901,6,5,,,,,,
1901,7,21,庚子,乙未,辛丑,1901,6,6,,,,,,
1901,7,22,辛丑,乙未,辛丑,1901,6,7,,,,,,
1901,7,23,壬寅,乙未,辛丑,1901,6,8,,大暑,대서,190107232323,190107232250,190107231423
1901,7,24,癸卯,乙未,辛丑,1901,6,9,,,,,,
1901,7,25,甲辰,乙未,辛丑,1901,6,10,,,,,,
1901,7,26,乙巳,乙未,辛丑,1901,6,11,,,,,,
1901,7,27,丙午,乙未,辛丑,1901,6,12,,,,,,
1901,7,28,丁未,乙未,辛丑,1901,6,13,,,,,,
1901,7,29,戊申,乙未,辛丑,1901,6,14,,,,,,
1901,7,30,己酉,乙未,辛丑,1901,6,15,,,,,,
1901,7,31,庚戌,乙未,辛丑,1901,6,16,,,,,,
1901,8,1,辛亥,乙未,辛丑,1901,6,17,,,,,,
1901,8,2,壬子,乙未,辛丑,1901,6,18,,,,,,
1901,8,3,癸丑,乙未,辛丑,1901,6,19,,,,,,
1901,8,4,甲寅,乙未,辛丑,1901,6,20,,,,,,
1901,8,5,乙卯,乙未,辛丑,1901,6,21,,,,,,
1901,8,6,丙辰,乙未,辛丑,1901,6,22,,,,,,
1901,8,7,丁巳,乙未,辛丑,1901,6,23,,,,,,
1901,8,8,戊午,丙申,辛丑,1901,6,24,,立秋,입추,190108081545,190108081513,190108080645
1901,8,9,己未,丙申,辛丑,1901,6,25,,,,,,
1901,8,10,庚申,丙申,辛丑,1901,6,26,,,,,,
1901,8,11,辛酉,丙申,辛丑,1901,6,27,,,,,,
1901,8,12,壬戌,丙申,辛丑,1901,6,28,,,,,,
1901,8,13,癸亥,丙申,辛丑,1901,6,29,,,,,,
1901,8,14,甲子,丙申,辛丑,1901,7,1,,,,,,
1901,8,15,乙丑,丙申,辛丑,1901,7,2,,,,,,
1901,8,16,丙寅,丙申,辛丑,1901,7,3,,,,,,
1901,8,17,丁卯,丙申,辛丑,1901,7,4,,,,,,
1901,8,18,戊辰,丙申,辛丑,1901,7,5,,,,,,
1901,8,19,己巳,丙申,辛丑,1901,7,6,,,,,,
1901,8,20,庚午,丙申,辛丑,1901,7,7,,,,,,
1901,8,21,辛未,丙申,辛丑,1901,7,8,,,,,,
1901,8,22,壬申,丙申,辛丑,1901,7,9,,,,,,
1901,8,23,癸酉,丙申,辛丑,1901,7,10,,,,,,
1901,8,24,甲戌,丙申,辛丑,1901,7,11,,處暑,처서,190108240606,190108240534,190108232106
1901,8,25,乙亥,丙申,辛丑,1901,7,12,,,,,,
1901,8,26,丙子,丙申,辛丑,1901,7,13,,,,,,
1901,8,27,丁丑,丙申,辛丑,1901,7,14,,,,,,
1901,8,28,戊寅,丙申,辛丑,1901,7,15,,,,,,
1901,8,29,己卯,丙申,辛丑,1901,7,16,,,,,,
1901,8,30,庚辰,丙申,辛丑,1901,7,17,,,,,,
1901,8,31,辛巳,丙申,辛丑,1901,7,18,,,,,,
1901,9,1,壬午,丙申,辛丑,1901,7,19,,,,,,
1901,9,2,癸未,丙申,辛丑,1901,7,20,,,,,,
1901,9,3,甲申,丙申,辛丑,1901,7,21,,,,,,
1901,9,4,乙酉,丙申,辛丑,1901,7,22,,,,,,
1901,9,5,丙戌,丙申,辛丑,1901,7,23,,,,,,
1901,9,6,丁亥,丙申,辛丑,1901,7,24,,,,,,
1901,9,7,戊子,丙申,辛丑,1901,7,25,,,,,,
1901,9,8,己丑,丁酉,辛丑,1901,7,26,,白露,백로,190109081809,190109081737,190109080909
1901,9,9,庚寅,丁酉,辛丑,1901,7,27,,,,,,
1901,9,10,辛卯,丁酉,辛丑,1901,7,28,,,,,,
1901,9,11,壬辰,丁酉,辛丑,1901,7,29,,,,,,
1901,9,12,癸巳,丁酉,辛丑,1901,7,30,,,,,,
1901,9,13,甲午,丁酉,辛丑,1901,8,1,,,,,,
1901,9,14,乙未,丁酉,辛丑,1901,8,2,,,,,,
1901,9,15,丙申,丁酉,辛丑,1901,8,3,,,,,,
1901,9,16,丁酉,丁酉,辛丑,1901,8,4,,,,,,
1901,9,17,戊戌,丁酉,辛丑,1901,8,5,,,,,,
1901,9,18,己亥,丁酉,辛丑,1901,8,6,,,,,,
1901,9,19,庚子,丁酉,辛丑,1901,8,7,,,,,,
1901,9,20,辛丑,丁酉,辛丑,1901,8,8,,,,,,
1901,9,21,壬寅,丁酉,辛丑,1901,8,9,,,,,,
1901,9,22,癸卯,丁酉,辛丑,1901,8,10,,,,,,
1901,9,23,甲辰,丁酉,辛丑,1901,8,11,,,,,,
1901,9,24,乙巳,丁酉,辛丑,1901,8,12,,秋分,추분,190109240308,190109240236,190109231808
1901,9,25,丙午,丁酉,辛丑,1901,8,13,,,,,,
1901,9,26,丁未,丁酉,辛丑,1901,8,14,,,,,,
1901,9,27,戊申,丁酉,辛丑,1901,8,15,,,,,,
1901,9,28,己酉,丁酉,辛丑,1901,8,16,,,,,,
1901,9,29,庚戌,丁酉,辛丑,1901,8,17,,,,,,
1901,9,30,辛亥,丁酉,辛丑,1901,8,18,,,,,,
1901,10,1,壬子,丁酉,辛丑,1901,8,19,,,,,,
1901,10,2,癸丑,丁酉,辛丑,1901,8,20,,,,,,
1901,10,3,甲寅,丁酉,辛丑,1901,8,21,,,,,,
1901,10,4,乙卯,丁酉,辛丑,1901,8,22,,,,,,
1901,10,5,丙辰,丁酉,辛丑,1901,8,23,,,,,,
1901,10,6,丁巳,丁酉,辛丑,1901,8,24,,,,,,
1901,10,7,戊午,丁酉,辛丑,1901,8,25,,,,,,
1901,10,8,己未,丁酉,辛丑,1901,8,26,,,,,,
1901,10,9,庚申,戊戌,辛丑,1901,8,27,,寒露,한로,190110090905,190110090833,190110090005
1901,10,10,辛酉,戊戌,辛丑,1901,8,28,,,,,,
1901,10,11,壬戌,戊戌,辛丑,1901,8,29,,,,,,
1901,10,12,癸亥,戊戌,辛丑,1901,9,1,,,,,,
1901,10,13,甲子,戊戌,辛丑,1901,9,2,,,,,,
1901,10,14,乙丑,戊戌,辛丑,1901,9,3,,,,,,
1901,10,15,丙寅,戊戌,辛丑,1901,9,4,,,,,,
1901,10,16,丁卯,戊戌,辛丑,1901,9,5,,,,,,
1901,10,17,戊辰,戊戌,辛丑,1901,9,6,,,,,,
1901,10,18,己巳,戊戌,辛丑,1901,9,7,,,,,,
1901,10,19,庚午,戊戌,辛丑,1901,9,8,,,,,,
1901,10,20,辛未,戊戌,辛丑,1901,9,9,,,,,,
1901,10,21,壬申,戊戌,辛丑,1901,9,10,,,,,,
1901,10,22,癸酉,戊戌,辛丑,1901,9,11,,,,,,
1901,10,23,甲戌,戊戌,辛丑,1901,9,12,,,,,,
1901,10,24,乙亥,戊戌,辛丑,1901,9,13,,霜降,상강,190110241145,190110241113,190110240245
1901,10,25,丙子,戊戌,辛丑,1901,9,14,,,,,,
1901,10,26,丁丑,戊戌,辛丑,1901,9,15,,,,,,
1901,10,27,戊寅,戊戌,辛丑,1901,9,16,,,,,,
1901,10,28,己卯,戊戌,辛丑,1901,9,17,,,,,,
1901,10,29,庚辰,戊戌,辛丑,1901,9,18,,,,,,
1901,10,30,辛巳,戊戌,辛丑,1901,9,19,,,,,,
1901,10,31,壬午,戊戌,辛丑,1901,9,20,,,,,,
1901,11,1,癸未,戊戌,辛丑,1901,9,21,,,,,,
1901,11,2,甲申,戊戌,辛丑,1901,9,22,,,,,,
1901,11,3,乙酉,戊戌,辛丑,1901,9,23,,,,,,
1901,11,4,丙戌,戊戌,辛丑,1901,9,24,,,,,,
1901,11,5,丁亥,戊戌,辛丑,1901,9,25,,,,,,
1901,11,6,戊子,戊戌,辛丑,1901,9,26,,,,,,
1901,11,7,己丑,戊戌,辛丑,1901,9,27,,,,,,
1901,11,8,庚寅,己亥,辛丑,1901,9,28,,立冬,입동,190111081133,190111081101,190111080233
1901,11,9,辛卯,己亥,辛丑,1901,9,29,,,,,,
1901,11,10,壬辰,己亥,辛丑,1901,9,30,,,,,,
1901,11,11,癸巳,己亥,辛丑,1901,10,1,,,,,,
1901,11,12,甲午,己亥,辛丑,1901,10,2,,,,,,
1901,11,13,乙未,己亥,辛丑,1901,10,3,,,,,,
1901,11,14,丙申,己亥,辛丑,1901,10,4,,,,,,
1901,11,15,丁酉,己亥,辛丑,1901,10,5,,,,,,
1901,11,16,戊戌,己亥,辛丑,1901,10,6,,,,,,
1901,11,17,己亥,己亥,辛丑,1901,10,7,,,,,,
1901,11,18,庚子,己亥,辛丑,1901,10,8,,,,,,
1901,11,19,辛丑,己亥,辛丑,1901,10,9,,,,,,
1901,11,20,壬寅,己亥,辛丑,1901,10,10,,,,,,
1901,11,21,癸卯,己亥,辛丑,1901,10,11,,,,,,
1901,11,22,甲辰,己亥,辛丑,1901,10,12,,,,,,
1901,11,23,乙巳,己亥,辛丑,1901,10,13,,小雪,소설,190111230840,190111230808,190111222340
1901,11,24,丙午,己亥,辛丑,1901,10,14,,,,,,
1901,11,25,丁未,己亥,辛丑,1901,10,15,,,,,,
1901,11,26,戊申,己亥,辛丑,1901,10,16,,,,,,
1901,11,27,己酉,己亥,辛丑,1901,10,17,,,,,,
1901,11,28,庚戌,己亥,辛丑,1901,10,18,,,,,,
1901,11,29,辛亥,己亥,辛丑,1901,10,19,,,,,,
1901,11,30,壬子,己亥,辛丑,1901,10,20,,,,,,
1901,12,1,癸丑,己亥,辛丑,1901,10,21,,,,,,
1901,12,2,甲寅,己亥,辛丑,1901,10,22,,,,,,
1901,12,3,乙卯,己亥,辛丑,1901,10,23,,,,,,
1901,12,4,丙辰,己亥,辛丑,1901,10,24,,,,,,
1901,12,5,丁巳,己亥,辛丑,1901,10,25,,,,,,
1901,12,6,戊午,己亥,辛丑,1901,10,26,,,,,,
1901,12,7,己未,己亥,辛丑,1901,10,27,,,,,,
1901,12,8,庚申,庚子,辛丑,1901,10,28,,大雪,대설,190112080351,190112080319,190112071851
1901,12,9,辛酉,庚子,辛丑,1901,10,29,,,,,,
1901,12,10,壬戌,庚子,辛丑,1901,10,30,,,,,,
1901,12,11,癸亥,庚子,辛丑,1901,11,1,,,,,,
1901,12,12,甲子,庚子,辛丑,1901,11,2,,,,,,
1901,12,13,乙丑,庚子,辛丑,1901,11,3,,,,,,
1901,12,14,丙寅,庚子,辛丑,1901,11,4,,,,,,
1901,12,15,丁卯,庚子,辛丑,1901,11,5,,,,,,
1901,12,16,戊辰,庚子,辛丑,1901,11,6,,,,,,
1901,12,17,己巳,庚子,辛丑,1901,11,7,,,,,,
1901,12,18,庚午,庚子,辛丑,1901,11,8,,,,,,
1901,12,19,辛未,庚子,辛丑,1901,11,9,,,,,,
1901,12,20,壬申,庚子,辛丑,1901,11,10,,,,,,
1901,12,21,癸酉,庚子,辛丑,1901,11,11,,,,,,
1901,12,22,甲戌,庚子,辛丑,1901,11,12,,冬至,동지,190112222135,190112222103,190112221235
1901,12,23,乙亥,庚子,辛丑,1901,11,13,,,,,,
1901,12,24,丙子,庚子,辛丑,1901,11,14,,,,,,
1901,12,25,丁丑,庚子,辛丑,1901,11,15,,,,,,
1901,12,26,戊寅,庚子,辛丑,1901,11,16,,,,,,
1901,12,27,己卯,庚子,辛丑,1901,11,17,,,,,,
1901,12,28,庚辰,庚子,辛丑,1901,11,18,,,,,,
1901,12,29,辛巳,庚子,辛丑,1901,11,19,,,,,,
1901,12,30,壬午,庚子,辛丑,1901,11,20,,,,,,
1901,12,31,癸未,庚子,辛丑,1901,11,21,,,,,,
1902,1,1,甲申,庚子,辛丑,1901,11,22,,,,,,
1902,1,2,乙酉,庚子,辛丑,1901,11,23,,,,,,
1902,1,3,丙戌,庚子,辛丑,1901,11,24,,,,,,
1902,1,4,丁亥,庚子,辛丑,1901,11,25,,,,,,
1902,1,5,戊子,庚子,辛丑,1901,11,26,,,,,,
1902,1,6,己丑,辛丑,辛丑,1901,11,27,,小寒,소한,190201061450,190201061418,190201060550
1902,1,7,庚寅,辛丑,辛丑,1901,11,28,,,,,,
1902,1,8,辛卯,辛丑,辛丑,1901,11,29,,,,,,
1902,1,9,壬辰,辛丑,辛丑,1901,11,30,,,,,,
1902,1,10,癸巳,辛丑,辛丑,1901,12,1,,,,,,
1902,1,11,甲午,辛丑,辛丑,1901,12,2,,,,,,
1902,1,12,乙未,辛丑,辛丑,1901,12,3,,,,,,
1902,1,13,丙申,辛丑,辛丑,1901,12,4,,,,,,
1902,1,14,丁酉,辛丑,辛丑,1901,12,5,,,,,,
1902,1,15,戊戌,辛丑,辛丑,1901,12,6,,,,,,
1902,1,16,己亥,辛丑,辛丑,1901,12,7,,,,,,
1902,1,17,庚子,辛丑,辛丑,1901,12,8,,,,,,
1902,1,18,辛丑,辛丑,辛丑,1901,12,9,,,,,,
1902,1,19,壬寅,辛丑,辛丑,1901,12,10,,,,,,
1902,1,20,癸卯,辛丑,辛丑,1901,12,11,,,,,,
1902,1,21,甲辰,辛丑,辛丑,1901,12,12,,大寒,대한,190201210811,190201210739,190201202311
1902,1,22,乙巳,辛丑,辛丑,1901,12,13,,,,,,
1902,1,23,丙午,辛丑,辛丑,1901,12,14,,,,,,
1902,1,24,丁未,辛丑,辛丑,1901,12,15,,,,,,
1902,1,25,戊申,辛丑,辛丑,1901,12,16,,,,,,
1902,1,26,己酉,辛丑,辛丑,1901,12,17,,,,,,
1902,1,27,庚戌,辛丑,辛丑,1901,12,18,,,,,,
1902,1,28,辛亥,辛丑,辛丑,1901,12,19,,,,,,
1902,1,29,壬子,辛丑,辛丑,1901,12,20,,,,,,
1902,1,30,癸丑,辛丑,辛丑,1901,12,21,,,,,,
1902,1,31,甲寅,辛丑,辛丑,1901,12,22,,,,,,
1902,2,1,乙卯,辛丑,辛丑,1901,12,23,,,,,,
1902,2,2,丙辰,辛丑,辛丑,1901,12,24,,,,,,
1902,2,3,丁巳,辛丑,辛丑,1901,12,25,,,,,,
1902,2,4,戊午,辛丑,辛丑,1901,12,26,,,,,,
1902,2,5,己未,壬寅,壬寅,1901,12,27,,立春,입춘,190202050237,190202050205,190202041737
1902,2,6,庚申,壬寅,壬寅,1901,12,28,,,,,,
1902,2,7,辛酉,壬寅,壬寅,1901,12,29,,,,,,
1902,2,8,壬戌,壬寅,壬寅,1902,1,1,,,,,,
1902,2,9,癸亥,壬寅,壬寅,1902,1,2,,,,,,
1902,2,10,甲子,壬寅,壬寅,1902,1,3,,,,,,
1902,2,11,乙丑,壬寅,壬寅,1902,1,4,,,,,,
1902,2,12,丙寅,壬寅,壬寅,1902,1,5,,,,,,
1902,2,13,丁卯,壬寅,壬寅,1902,1,6,,,,,,
1902,2,14,戊辰,壬寅,壬寅,1902,1,7,,,,,,
1902,2,15,己巳,壬寅,壬寅,1902,1,8,,,,,,
1902,2,16,庚午,壬寅,壬寅,1902,1,9,,,,,,
1902,2,17,辛未,壬寅,壬寅,1902,1,10,,,,,,
1902,2,18,壬申,壬寅,壬寅,1902,1,11,,,,,,
1902,2,19,癸酉,壬寅,壬寅,1902,1,12,,雨水,우수,190202192238,190202192206,190202191338
1902,2,20,甲戌,壬寅,壬寅,1902,1,13,,,,,,
1902,2,21,乙亥,壬寅,壬寅,1902,1,14,,,,,,
1902,2,22,丙子,壬寅,壬寅,1902,1,15,,,,,,
1902,2,23,丁丑,壬寅,壬寅,1902,1,16,,,,,,
1902,2,24,戊寅,壬寅,壬寅,1902,1,17,,,,,,
1902,2,25,己卯,壬寅,壬寅,1902,1,18,,,,,,
1902,2,26,庚辰,壬寅,壬寅,1902,1,19,,,,,,
